date,time,open,high,low,close,tickVolume
2014.03.14,01:00,1.45423,1.45513,1.45357,1.45487,2092
2014.03.14,02:00,1.45488,1.45517,1.45415,1.45418,1651
2014.03.14,03:00,1.45423,1.45483,1.45378,1.45447,1456
2014.03.14,04:00,1.45447,1.45492,1.45423,1.45479,1861
2014.03.14,05:00,1.45483,1.45543,1.45453,1.45454,1718
2014.03.14,06:00,1.45454,1.45541,1.45436,1.45527,2342
2014.03.14,07:00,1.4553,1.45548,1.45423,1.45541,2343
2014.03.14,08:00,1.45542,1.45546,1.45295,1.45505,4168
2014.03.14,09:00,1.45504,1.45507,1.45303,1.45372,4634
2014.03.14,10:00,1.45372,1.45406,1.45206,1.45276,6204
2014.03.14,11:00,1.45276,1.45319,1.45179,1.45266,4063
2014.03.14,12:00,1.45266,1.45268,1.44968,1.44971,5589
2014.03.14,13:00,1.44979,1.45178,1.44929,1.45002,7779
2014.03.14,14:00,1.45002,1.45018,1.44715,1.44735,7477
2014.03.14,15:00,1.44735,1.44978,1.44673,1.44729,8297
2014.03.14,16:00,1.44728,1.44946,1.44691,1.44852,7796
2014.03.14,17:00,1.44851,1.44933,1.4476,1.44927,6073
2014.03.14,18:00,1.44929,1.45071,1.44866,1.45042,3917
2014.03.14,19:00,1.45042,1.45153,1.45012,1.45094,2615
2014.03.14,20:00,1.45093,1.45178,1.45043,1.45133,1920
2014.03.14,21:00,1.45138,1.45298,1.45073,1.45203,2195
2014.03.14,22:00,1.45182,1.45182,1.45182,1.45182,1
2014.03.17,00:00,1.45153,1.4517,1.45098,1.45168,885
2014.03.17,01:00,1.45178,1.45186,1.451,1.45146,1500
2014.03.17,02:00,1.45146,1.4521,1.45108,1.45182,1679
2014.03.17,03:00,1.45181,1.45229,1.45178,1.45229,761
2014.03.17,04:00,1.45229,1.45238,1.45185,1.45234,987
2014.03.17,05:00,1.45235,1.45305,1.45195,1.45263,1471
2014.03.17,06:00,1.45262,1.45359,1.45252,1.45341,991
2014.03.17,07:00,1.45341,1.45402,1.45312,1.454,1442
2014.03.17,08:00,1.45402,1.45537,1.45346,1.45474,2914
2014.03.17,09:00,1.45474,1.45583,1.45382,1.45491,4264
2014.03.17,10:00,1.45493,1.45538,1.4536,1.45383,4022
2014.03.17,11:00,1.45383,1.45577,1.45383,1.45458,3651
2014.03.17,12:00,1.45458,1.45518,1.45315,1.4539,3610
2014.03.17,13:00,1.4539,1.45393,1.4522,1.45294,3932
2014.03.17,14:00,1.45294,1.4533,1.4509,1.45263,6621
2014.03.17,15:00,1.45263,1.45349,1.45195,1.45214,5876
2014.03.17,16:00,1.45218,1.45268,1.45079,1.45243,3860
2014.03.17,17:00,1.45243,1.45333,1.45206,1.45229,3144
2014.03.17,18:00,1.45227,1.45262,1.45126,1.45231,2059
2014.03.17,19:00,1.45231,1.45274,1.45186,1.45262,1920
2014.03.17,20:00,1.45262,1.45262,1.45185,1.4524,1370
2014.03.17,21:00,1.4524,1.45268,1.45224,1.45251,1091
2014.03.17,22:00,1.45248,1.45281,1.45204,1.45263,634
2014.03.17,23:00,1.45263,1.45323,1.45223,1.45289,959
2014.03.18,00:00,1.45288,1.45339,1.45285,1.45339,748
2014.03.18,01:00,1.45314,1.45323,1.45213,1.45213,1855
2014.03.18,02:00,1.45213,1.45244,1.45188,1.45215,1096
2014.03.18,03:00,1.45215,1.45268,1.45198,1.45228,912
2014.03.18,04:00,1.45228,1.45233,1.45177,1.45191,896
2014.03.18,05:00,1.45191,1.45204,1.45159,1.45194,793
2014.03.18,06:00,1.45192,1.4523,1.45159,1.45189,1073
2014.03.18,07:00,1.45189,1.45248,1.45143,1.45248,1249
2014.03.18,08:00,1.45249,1.45308,1.44988,1.44998,3744
2014.03.18,09:00,1.44998,1.45093,1.44928,1.45077,4636
2014.03.18,10:00,1.45073,1.45168,1.4504,1.45125,3945
2014.03.18,11:00,1.4512,1.45284,1.45099,1.45175,4846
2014.03.18,12:00,1.45176,1.45309,1.45024,1.45118,7011
2014.03.18,13:00,1.45116,1.45226,1.44983,1.45058,6498
2014.03.18,14:00,1.4506,1.4521,1.44933,1.4507,7282
2014.03.18,15:00,1.45071,1.4527,1.4503,1.45067,6322
2014.03.18,16:00,1.45067,1.45118,1.44893,1.44894,6363
2014.03.18,17:00,1.44894,1.44927,1.44749,1.44903,3712
2014.03.18,18:00,1.44903,1.44963,1.44868,1.44908,2991
2014.03.18,19:00,1.44908,1.44943,1.44847,1.44896,2501
2014.03.18,20:00,1.44891,1.44938,1.44842,1.44862,2007
2014.03.18,21:00,1.44861,1.44887,1.44832,1.44863,952
2014.03.18,22:00,1.44863,1.44893,1.44803,1.44859,974
2014.03.18,23:00,1.44874,1.44923,1.44819,1.44909,1088
2014.03.19,00:00,1.44909,1.44923,1.44881,1.4491,676
2014.03.19,01:00,1.44908,1.44973,1.44895,1.4494,1327
2014.03.19,02:00,1.44941,1.44996,1.44925,1.44956,1369
2014.03.19,03:00,1.44954,1.45003,1.44898,1.44933,1150
2014.03.19,04:00,1.44933,1.45008,1.44914,1.44963,830
2014.03.19,05:00,1.44958,1.45005,1.4495,1.44981,1307
2014.03.19,06:00,1.44981,1.45017,1.44947,1.44983,1535
2014.03.19,07:00,1.44985,1.45032,1.44961,1.45032,1583
2014.03.19,08:00,1.45035,1.45075,1.4496,1.45052,2466
2014.03.19,09:00,1.45049,1.45518,1.4504,1.45405,5255
2014.03.19,10:00,1.45402,1.45613,1.4538,1.45538,6233
2014.03.19,11:00,1.45539,1.45598,1.45363,1.45393,4454
2014.03.19,12:00,1.45395,1.45543,1.4535,1.45523,3600
2014.03.19,13:00,1.45513,1.45528,1.45311,1.45403,4067
2014.03.19,14:00,1.45402,1.45433,1.45253,1.45308,4873
2014.03.19,15:00,1.45309,1.45521,1.45293,1.4539,5179
2014.03.19,16:00,1.45393,1.45499,1.45386,1.45445,3620
2014.03.19,17:00,1.45448,1.45513,1.45378,1.45468,3213
2014.03.19,18:00,1.45471,1.45603,1.45366,1.45453,4096
2014.03.19,19:00,1.45454,1.4586,1.45453,1.45812,15542
2014.03.19,20:00,1.45812,1.45888,1.45579,1.45618,8686
2014.03.19,21:00,1.45618,1.45683,1.45573,1.45632,2065
2014.03.19,22:00,1.45629,1.45837,1.45593,1.45779,1196
2014.03.19,23:00,1.45777,1.45832,1.45714,1.4572,774
2014.03.20,00:00,1.45724,1.45854,1.45716,1.45773,1151
2014.03.20,01:00,1.45773,1.4578,1.45687,1.45752,2675
2014.03.20,02:00,1.45751,1.45796,1.45699,1.45773,1638
2014.03.20,03:00,1.45773,1.45826,1.45737,1.45751,1913
2014.03.20,04:00,1.45755,1.45798,1.45709,1.45748,2062
2014.03.20,05:00,1.45748,1.45761,1.45723,1.45751,945
2014.03.20,06:00,1.45752,1.45754,1.45694,1.4572,1539
2014.03.20,07:00,1.4572,1.4579,1.45675,1.45723,2317
2014.03.20,08:00,1.45723,1.45767,1.45616,1.45681,4559
2014.03.20,09:00,1.45681,1.46107,1.45679,1.46088,6479
2014.03.20,10:00,1.46085,1.46234,1.46013,1.46169,6244
2014.03.20,11:00,1.46169,1.46481,1.46125,1.46379,7490
2014.03.20,12:00,1.46381,1.46394,1.46143,1.46226,5936
2014.03.20,13:00,1.46228,1.46264,1.46027,1.46045,5835
2014.03.20,14:00,1.46039,1.46093,1.45982,1.46027,5817
2014.03.20,15:00,1.46033,1.46166,1.45853,1.45977,7017
2014.03.20,16:00,1.45978,1.45989,1.45713,1.4584,5986
2014.03.20,17:00,1.4584,1.45931,1.45782,1.45856,4963
2014.03.20,18:00,1.45856,1.45943,1.45814,1.45861,3602
2014.03.20,19:00,1.4586,1.45911,1.45818,1.45818,2013
2014.03.20,20:00,1.45818,1.45871,1.45816,1.45851,1604
2014.03.20,21:00,1.45852,1.45898,1.45786,1.45842,1930
2014.03.20,22:00,1.45846,1.45896,1.45832,1.45852,682
2014.03.20,23:00,1.45852,1.45877,1.45795,1.45842,610
2014.03.21,00:00,1.45844,1.45854,1.4577,1.45834,901
2014.03.21,01:00,1.4584,1.45893,1.458,1.45858,869
2014.03.21,02:00,1.45854,1.45888,1.45828,1.45868,1038
2014.03.21,03:00,1.45868,1.45903,1.45833,1.45859,1207
2014.03.21,04:00,1.45859,1.45864,1.45771,1.45771,854
2014.03.21,05:00,1.45773,1.45799,1.45728,1.45777,1111
2014.03.21,06:00,1.45772,1.45849,1.45741,1.45842,1089
2014.03.21,07:00,1.45842,1.45888,1.45818,1.45853,1363
2014.03.21,08:00,1.45857,1.45857,1.45626,1.45673,3347
2014.03.21,09:00,1.45675,1.45681,1.45458,1.45573,4642
2014.03.21,10:00,1.45573,1.45719,1.45539,1.45696,4642
2014.03.21,11:00,1.45696,1.45799,1.45647,1.45725,4171
2014.03.21,12:00,1.45723,1.45811,1.45643,1.45709,4285
2014.03.21,13:00,1.4571,1.45808,1.45558,1.45727,4418
2014.03.21,14:00,1.45727,1.45798,1.45493,1.45504,5144
2014.03.21,15:00,1.45501,1.45556,1.45423,1.45548,4120
2014.03.21,16:00,1.45548,1.45768,1.45478,1.45766,4110
2014.03.21,17:00,1.45767,1.45786,1.45553,1.45578,3712
2014.03.21,18:00,1.45573,1.45621,1.45545,1.45558,2633
2014.03.21,19:00,1.45558,1.45614,1.45499,1.45557,2519
2014.03.21,20:00,1.45558,1.45558,1.45476,1.45538,1620
2014.03.21,21:00,1.45536,1.45621,1.45468,1.4554,1683
2014.03.21,22:00,1.45531,1.45531,1.45531,1.45531,1
2014.03.24,00:00,1.45512,1.45535,1.45415,1.45504,728
2014.03.24,01:00,1.45503,1.45606,1.45501,1.45543,1223
2014.03.24,02:00,1.45543,1.45583,1.45519,1.45563,1470
2014.03.24,03:00,1.45563,1.45593,1.45493,1.45542,1303
2014.03.24,04:00,1.45539,1.45634,1.45515,1.45603,1136
2014.03.24,05:00,1.45601,1.45633,1.45572,1.45593,813
2014.03.24,06:00,1.45593,1.45628,1.45558,1.45583,775
2014.03.24,07:00,1.45582,1.45623,1.45519,1.45613,1167
2014.03.24,08:00,1.45612,1.45751,1.45568,1.45729,2285
2014.03.24,09:00,1.45723,1.45864,1.45453,1.45674,6573
2014.03.24,10:00,1.45673,1.45935,1.45666,1.45858,4880
2014.03.24,11:00,1.45863,1.46145,1.45798,1.46089,4962
2014.03.24,12:00,1.46093,1.46203,1.46023,1.46174,3507
2014.03.24,13:00,1.46172,1.46172,1.46066,1.46096,2892
2014.03.24,14:00,1.46096,1.46096,1.45873,1.45957,3858
2014.03.24,15:00,1.45962,1.45973,1.45764,1.45777,4204
2014.03.24,16:00,1.4578,1.45798,1.45663,1.45788,4113
2014.03.24,17:00,1.45783,1.45858,1.4573,1.45858,3074
2014.03.24,18:00,1.45859,1.45877,1.45277,1.45304,5249
2014.03.24,19:00,1.45302,1.45433,1.45272,1.45283,4602
2014.03.24,20:00,1.45284,1.4537,1.45278,1.45295,1659
2014.03.24,21:00,1.45298,1.45333,1.45225,1.45293,1162
2014.03.24,22:00,1.45293,1.45351,1.45284,1.45301,757
2014.03.24,23:00,1.45301,1.45331,1.4521,1.45283,1417
2014.03.25,00:00,1.45288,1.45318,1.45235,1.45303,1891
2014.03.25,01:00,1.45293,1.45328,1.45271,1.45304,885
2014.03.25,02:00,1.45303,1.45343,1.45278,1.45308,1205
2014.03.25,03:00,1.45313,1.45335,1.45263,1.45303,1022
2014.03.25,04:00,1.45302,1.45316,1.45243,1.45297,542
2014.03.25,05:00,1.45299,1.45316,1.45233,1.45262,1033
2014.03.25,06:00,1.45261,1.4529,1.45223,1.45266,1109
2014.03.25,07:00,1.45268,1.45333,1.45238,1.45312,1506
2014.03.25,08:00,1.45318,1.45338,1.45171,1.45232,2557
2014.03.25,09:00,1.45232,1.45315,1.45197,1.45286,4344
2014.03.25,10:00,1.45286,1.45654,1.45208,1.45648,8596
2014.03.25,11:00,1.45649,1.45763,1.45623,1.45642,4450
2014.03.25,12:00,1.45642,1.45767,1.45608,1.45761,3453
2014.03.25,13:00,1.45761,1.46081,1.45728,1.46049,5891
2014.03.25,14:00,1.46049,1.46202,1.45987,1.46156,5960
2014.03.25,15:00,1.46166,1.46214,1.46011,1.4611,5931
2014.03.25,16:00,1.46109,1.46382,1.46041,1.46275,6350
2014.03.25,17:00,1.46276,1.46459,1.4599,1.46102,8014
2014.03.25,18:00,1.46103,1.46133,1.45823,1.45889,6178
2014.03.25,19:00,1.45884,1.45947,1.45865,1.4591,2935
2014.03.25,20:00,1.45911,1.45968,1.45894,1.45908,1660
2014.03.25,21:00,1.45906,1.45963,1.45877,1.45893,958
2014.03.25,22:00,1.45888,1.45938,1.45831,1.45906,833
2014.03.25,23:00,1.45905,1.45963,1.45874,1.45944,1324
2014.03.26,00:00,1.45945,1.46009,1.45929,1.45992,1121
2014.03.26,01:00,1.45989,1.46058,1.45983,1.46013,1081
2014.03.26,02:00,1.46013,1.46102,1.45999,1.46088,1322
2014.03.26,03:00,1.46088,1.46098,1.46033,1.46064,919
2014.03.26,04:00,1.46061,1.46098,1.46004,1.46051,1476
2014.03.26,05:00,1.46057,1.46135,1.46044,1.46113,1284
2014.03.26,06:00,1.46116,1.46153,1.4602,1.46055,1206
2014.03.26,07:00,1.46051,1.4613,1.46014,1.46098,1443
2014.03.26,08:00,1.46098,1.46358,1.46078,1.46348,3334
2014.03.26,09:00,1.46345,1.46523,1.46305,1.46499,5730
2014.03.26,10:00,1.46498,1.46529,1.46383,1.4648,4191
2014.03.26,11:00,1.4648,1.46659,1.46408,1.46414,4289
2014.03.26,12:00,1.46414,1.46672,1.46364,1.4665,4024
2014.03.26,13:00,1.4665,1.46721,1.4647,1.46533,5688
2014.03.26,14:00,1.46533,1.46663,1.46487,1.4652,5600
2014.03.26,15:00,1.4652,1.46765,1.46488,1.46638,5011
2014.03.26,16:00,1.46638,1.46698,1.46574,1.46665,4830
2014.03.26,17:00,1.46665,1.46703,1.46513,1.46597,5146
2014.03.26,18:00,1.46594,1.46655,1.46505,1.46551,5660
2014.03.26,19:00,1.4655,1.46685,1.46523,1.46585,2907
2014.03.26,20:00,1.46583,1.46752,1.46565,1.46718,2618
2014.03.26,21:00,1.46715,1.46759,1.46628,1.46733,1805
2014.03.26,22:00,1.46733,1.46756,1.46637,1.46679,714
2014.03.26,23:00,1.46675,1.46738,1.46665,1.46713,837
2014.03.27,00:00,1.46718,1.46741,1.46648,1.46695,1275
2014.03.27,01:00,1.46698,1.46727,1.46604,1.4667,1663
2014.03.27,02:00,1.4667,1.46724,1.46648,1.46704,1223
2014.03.27,03:00,1.46708,1.46805,1.46688,1.46788,1068
2014.03.27,04:00,1.46788,1.46849,1.46781,1.46828,1192
2014.03.27,05:00,1.46833,1.46836,1.46752,1.46769,1275
